Time|Position_1|Position_2|Position_3|Position_4|Position_5|Position_6|Velocity_1|Velocity_2|Velocity_3|Velocity_4|Velocity_5|Velocity_6|Acceleration_1|Acceleration_2|Acceleration_3|Acceleration_4|Acceleration_5|Acceleration_6
8.8556 sec|-0.865392420780521|-0.00181805130416076|-0.922358028310892|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
8.9909 sec|-0.797959245135286|0.000495832173861999|-0.925222836426539|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
9.1263 sec|-0.730526069490051|0.00280971565188479|-0.928087644542187|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
9.2616 sec|-0.663092893844815|0.00512359912990757|-0.930952452657834|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
9.397 sec|-0.59565971819958|0.00743748260793036|-0.933817260773481|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
9.5323 sec|-0.528226542554344|0.00975136608595314|-0.936682068889129|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
9.6677 sec|-0.460793366909109|0.0120652495639759|-0.939546877004776|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
9.803 sec|-0.393360191263873|0.0143791330419987|-0.942411685120423|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
9.9384 sec|-0.325927015618638|0.0166930165200215|-0.94527649323607|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
10.074 sec|-0.258493839973402|0.0190068999980443|-0.948141301351718|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
10.209 sec|-0.191060664328167|0.0213207834760671|-0.951006109467365|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
10.344 sec|-0.123627488682931|0.0236346669540899|-0.953870917583012|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
10.48 sec|-0.0561943130376956|0.0259485504321127|-0.956735725698659|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
10.615 sec|0.0112388626075399|0.0282624339101354|-0.959600533814307|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
10.75 sec|0.078672038252775|0.0305763173881582|-0.962465341929954|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
10.886 sec|0.146105213898011|0.032890200866181|-0.965330150045601|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
11.021 sec|0.213538389543246|0.0352040843442038|-0.968194958161248|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
11.157 sec|0.280971565188482|0.0375179678222266|-0.971059766276896|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
11.292 sec|0.348404740833717|0.0398318513002494|-0.973924574392543|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
11.427 sec|0.415837916478953|0.0421457347782722|-0.97678938250819|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
11.563 sec|0.483271092124188|0.0444596182562949|-0.979654190623837|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
11.698 sec|0.550704267769424|0.0467735017343177|-0.982518998739485|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|0|0|0|0|0|0
11.833 sec|0.618137443414659|0.0490873852123405|-0.985383806855132|0|0|0|0.498200327528233|0.0170951092779296|-0.0211653733917223|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
11.969 sec|0.684548904277391|0.0513662098497872|-0.988205208787209|0|0|0|0.483103347906166|0.0165770756634469|-0.020523998440458|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
12.104 sec|0.748916935575115|0.0535749168060817|-0.990939798352145|0|0|0|0.468006368284098|0.0160590420489641|-0.0198826234891937|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
12.239 sec|0.811241537307833|0.055713506081224|-0.99358757554994|0|0|0|0.45290938866203|0.0155410084344814|-0.0192412485379294|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
12.375 sec|0.871522709475544|0.057781977675214|-0.996148540380594|0|0|0|0.437812409039963|0.0150229748199987|-0.0185998735866651|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
12.51 sec|0.929760452078247|0.0597803315880519|-0.998622692844108|0|0|0|0.422715429417895|0.014504941205516|-0.0179584986354008|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
12.646 sec|0.985954765115943|0.0617085678197375|-1.00101003294048|0|0|0|0.407618449795827|0.0139869075910333|-0.0173171236841365|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
12.781 sec|1.04010564858863|0.063566686370271|-1.00331056066971|0|0|0|0.39252147017376|0.0134688739765506|-0.0166757487328721|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
12.916 sec|1.09221310249631|0.0653546872396522|-1.0055242760318|0|0|0|0.377424490551692|0.0129508403620679|-0.0160343737816078|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
13.052 sec|1.14227712683899|0.0670725704278813|-1.00765117902675|0|0|0|0.362327510929624|0.0124328067475851|-0.0153929988303435|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
13.187 sec|1.19029772161666|0.0687203359349581|-1.00969126965456|0|0|0|0.347230531307556|0.0119147731331024|-0.0147516238790792|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
13.322 sec|1.23627488682932|0.0702979837608827|-1.01164454791523|0|0|0|0.332133551685489|0.0113967395186197|-0.0141102489278149|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
13.458 sec|1.28020862247697|0.0718055139056551|-1.01351101380876|0|0|0|0.317036572063421|0.010878705904137|-0.0134688739765506|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
13.593 sec|1.32209892855962|0.0732429263692753|-1.01529066733515|0|0|0|0.301939592441354|0.0103606722896543|-0.0128274990252863|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
13.728 sec|1.36194580507726|0.0746102211517434|-1.01698350849439|0|0|0|0.286842612819286|0.00984263867517157|-0.0121861240740219|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
13.864 sec|1.39974925202989|0.0759073982530591|-1.0185895372865|0|0|0|0.271745633197218|0.00932460506068886|-0.0115447491227576|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
13.999 sec|1.43550926941751|0.0771344576732228|-1.02010875371146|0|0|0|0.25664865357515|0.00880657144620614|-0.0109033741714933|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
14.134 sec|1.46922585724013|0.0782913994122341|-1.02154115776929|0|0|0|0.241551673953083|0.00828853783172343|-0.010261999220229|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
14.27 sec|1.50089901549774|0.0793782234700934|-1.02288674945997|0|0|0|0.226454694331015|0.00777050421724071|-0.00962062426896469|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
14.405 sec|1.53052874419034|0.0803949298468003|-1.02414552878351|0|0|0|0.211357714708948|0.007252470602758|-0.00897924931770039|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
14.54 sec|1.55811504331794|0.0813415185423551|-1.02531749573991|0|0|0|0.19626073508688|0.00673443698827528|-0.00833787436643607|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
14.676 sec|1.58365791288053|0.0822179895567577|-1.02640265032917|0|0|0|0.181163755464812|0.00621640337379258|-0.00769649941517176|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
14.811 sec|1.60715735287811|0.083024342890008|-1.02740099255129|0|0|0|0.166066775842744|0.00569836975930985|-0.00705512446390744|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
14.946 sec|1.62861336331069|0.0837605785421062|-1.02831252240627|0|0|0|0.150969796220677|0.00518033614482715|-0.00641374951264314|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
15.082 sec|1.64802594417825|0.0844266965130521|-1.02913723989411|0|0|0|0.135872816598609|0.00466230253034444|-0.00577237456137883|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
15.217 sec|1.66539509548082|0.0850226968028459|-1.02987514501481|0|0|0|0.120775836976541|0.00414426891586172|-0.00513099961011451|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
15.352 sec|1.68072081721837|0.0855485794114874|-1.03052623776836|0|0|0|0.105678857354474|0.00362623530137901|-0.0044896246588502|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
15.488 sec|1.69400310939092|0.0860043443389768|-1.03109051815478|0|0|0|0.0905818777324061|0.00310820168689629|-0.00384824970758588|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
15.623 sec|1.70524197199845|0.0863899915853139|-1.03156798617405|0|0|0|0.0754848981103385|0.00259016807241358|-0.00320687475632157|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
15.759 sec|1.71443740504099|0.0867055211504988|-1.03195864182619|0|0|0|0.0603879184882707|0.00207213445793086|-0.00256549980505726|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
15.894 sec|1.72158940851851|0.0869509330345316|-1.03226248511118|0|0|0|0.0452909388662031|0.00155410084344815|-0.00192412485379295|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
16.029 sec|1.72669798243103|0.0871262272374121|-1.03247951602903|0|0|0|0.0301939592441354|0.00103606722896543|-0.00128274990252863|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
16.165 sec|1.72976312677854|0.0872314037591404|-1.03260973457974|0|0|0|0.0150969796220677|0.000518033614482716|-0.000641374951264317|0|0|0|-0.111537386760053|-0.00382726327117827|0.00473851643098262|0|0|0
16.3 sec|1.73078484156104|0.0872664625997165|-1.03265314076331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
16.333 sec|1.73078484156104|0.0875118744837492|-1.03260973457974|0|0|0|0|0.0147247130419632|0.00260437101422478|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.367 sec|1.73078484156104|0.0882481101358474|-1.03247951602903|0|0|0|0|0.0294494260839264|0.00520874202844956|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.4 sec|1.73078484156104|0.089475169556011|-1.03226248511118|0|0|0|0|0.0441741391258895|0.00781311304267434|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.433 sec|1.73078484156104|0.09119305274424|-1.03195864182619|0|0|0|0|0.0588988521678527|0.0104174840568991|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.467 sec|1.73078484156104|0.0934017597005345|-1.03156798617405|0|0|0|0|0.0736235652098159|0.0130218550711239|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.5 sec|1.73078484156104|0.0961012904248944|-1.03109051815478|0|0|0|0|0.0883482782517791|0.0156262260853487|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.533 sec|1.73078484156104|0.0992916449173197|-1.03052623776836|0|0|0|0|0.103072991293742|0.0182305970995735|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.567 sec|1.73078484156104|0.102972823177811|-1.02987514501481|0|0|0|0|0.117797704335705|0.0208349681137982|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.6 sec|1.73078484156104|0.107144825206367|-1.02913723989411|0|0|0|0|0.132522417377669|0.023439339128023|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.633 sec|1.73078484156104|0.111807651002988|-1.02831252240627|0|0|0|0|0.147247130419632|0.0260437101422478|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.667 sec|1.73078484156104|0.116961300567676|-1.02740099255129|0|0|0|0|0.161971843461595|0.0286480811564726|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.7 sec|1.73078484156104|0.122605773900428|-1.02640265032917|0|0|0|0|0.176696556503558|0.0312524521706974|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.733 sec|1.73078484156104|0.128741071001246|-1.02531749573991|0|0|0|0|0.191421269545521|0.0338568231849221|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.767 sec|1.73078484156104|0.13536719187013|-1.02414552878351|0|0|0|0|0.206145982587484|0.0364611941991469|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.8 sec|1.73078484156104|0.142484136507078|-1.02288674945997|0|0|0|0|0.220870695629448|0.0390655652133717|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.833 sec|1.73078484156104|0.150091904912093|-1.02154115776929|0|0|0|0|0.235595408671411|0.0416699362275965|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.867 sec|1.73078484156104|0.158190497085172|-1.02010875371146|0|0|0|0|0.250320121713374|0.0442743072418213|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.9 sec|1.73078484156104|0.166779913026318|-1.0185895372865|0|0|0|0|0.265044834755337|0.046878678256046|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.933 sec|1.73078484156104|0.175860152735528|-1.01698350849439|0|0|0|0|0.2797695477973|0.0494830492702708|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
16.967 sec|1.73078484156104|0.185431216212804|-1.01529066733515|0|0|0|0|0.294494260839264|0.0520874202844956|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17 sec|1.73078484156104|0.195493103458146|-1.01351101380876|0|0|0|0|0.309218973881227|0.0546917912987204|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.033 sec|1.73078484156104|0.206045814471553|-1.01164454791523|0|0|0|0|0.32394368692319|0.0572961623129452|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.067 sec|1.73078484156104|0.217089349253025|-1.00969126965456|0|0|0|0|0.338668399965153|0.0599005333271699|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.1 sec|1.73078484156104|0.228623707802563|-1.00765117902675|0|0|0|0|0.353393113007116|0.0625049043413947|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.133 sec|1.73078484156104|0.240648890120166|-1.0055242760318|0|0|0|0|0.368117826049079|0.0651092753556195|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.167 sec|1.73078484156104|0.253164896205835|-1.00331056066971|0|0|0|0|0.382842539091043|0.0677136463698443|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.2 sec|1.73078484156104|0.266171726059569|-1.00101003294048|0|0|0|0|0.397567252133006|0.0703180173840691|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.233 sec|1.73078484156104|0.279669379681369|-0.998622692844108|0|0|0|0|0.412291965174969|0.0729223883982938|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.267 sec|1.73078484156104|0.293657857071234|-0.996148540380594|0|0|0|0|0.427016678216932|0.0755267594125186|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.3 sec|1.73078484156104|0.308137158229164|-0.99358757554994|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.333 sec|1.73078484156104|0.32310728315516|-0.990939798352145|0|0|0|0|0.456466104300858|0.0807355014409682|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.367 sec|1.73078484156104|0.338568231849221|-0.988205208787209|0|0|0|0|0.471190817342822|0.083339872455193|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0
17.4 sec|1.73078484156104|0.354520004311348|-0.985383806855132|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0.0781311304267434|0|0|0
17.433 sec|1.73078484156104|0.370717188657508|-0.982518998739485|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.467 sec|1.73078484156104|0.386914373003667|-0.979654190623837|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.5 sec|1.73078484156104|0.403111557349827|-0.97678938250819|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.533 sec|1.73078484156104|0.419308741695986|-0.973924574392543|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.567 sec|1.73078484156104|0.435505926042146|-0.971059766276896|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.6 sec|1.73078484156104|0.451703110388305|-0.968194958161248|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.633 sec|1.73078484156104|0.467900294734465|-0.965330150045601|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.667 sec|1.73078484156104|0.484097479080624|-0.962465341929954|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.7 sec|1.73078484156104|0.500294663426784|-0.959600533814307|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.733 sec|1.73078484156104|0.516491847772943|-0.956735725698659|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.767 sec|1.73078484156104|0.532689032119103|-0.953870917583012|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.8 sec|1.73078484156104|0.548886216465262|-0.951006109467365|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.833 sec|1.73078484156104|0.565083400811422|-0.948141301351718|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.867 sec|1.73078484156104|0.581280585157581|-0.94527649323607|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.9 sec|1.73078484156104|0.597477769503741|-0.942411685120423|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.933 sec|1.73078484156104|0.6136749538499|-0.939546877004776|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
17.967 sec|1.73078484156104|0.62987213819606|-0.936682068889129|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18 sec|1.73078484156104|0.646069322542219|-0.933817260773481|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.033 sec|1.73078484156104|0.662266506888379|-0.930952452657834|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.067 sec|1.73078484156104|0.678463691234538|-0.928087644542187|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.1 sec|1.73078484156104|0.694660875580698|-0.925222836426539|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.133 sec|1.73078484156104|0.710858059926857|-0.922358028310892|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.167 sec|1.73078484156104|0.727055244273017|-0.919493220195245|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.2 sec|1.73078484156104|0.743252428619176|-0.916628412079598|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.233 sec|1.73078484156104|0.759449612965336|-0.913763603963951|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.267 sec|1.73078484156104|0.775646797311495|-0.910898795848303|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.3 sec|1.73078484156104|0.791843981657655|-0.908033987732656|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.333 sec|1.73078484156104|0.808041166003814|-0.905169179617009|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.367 sec|1.73078484156104|0.824238350349974|-0.902304371501361|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.4 sec|1.73078484156104|0.840435534696133|-0.899439563385714|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.433 sec|1.73078484156104|0.856632719042293|-0.896574755270067|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.467 sec|1.73078484156104|0.872829903388452|-0.89370994715442|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|0|0|0|0
18.5 sec|1.73078484156104|0.889027087734612|-0.890845139038772|0|0|0|0|0.485915530384785|0.0859442434694177|0|0|0|0|0|-0.0781311304267434|0|0|0
18.533 sec|1.73078484156104|0.904978860196738|-0.888023737106695|0|0|0|0|0.471190817342822|0.0833398724551929|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.567 sec|1.73078484156104|0.9204398088908|-0.885289147541759|0|0|0|0|0.456466104300859|0.0807355014409682|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.6 sec|1.73078484156104|0.935409933816795|-0.882641370343964|0|0|0|0|0.441741391258895|0.0781311304267434|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.633 sec|1.73078484156104|0.949889234974726|-0.88008040551331|0|0|0|0|0.427016678216932|0.0755267594125186|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.667 sec|1.73078484156104|0.963877712364591|-0.877606253049796|0|0|0|0|0.412291965174969|0.0729223883982939|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.7 sec|1.73078484156104|0.977375365986391|-0.875218912953424|0|0|0|0|0.397567252133006|0.0703180173840691|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.733 sec|1.73078484156104|0.990382195840125|-0.872918385224192|0|0|0|0|0.382842539091043|0.0677136463698443|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.767 sec|1.73078484156104|1.00289820192579|-0.870704669862101|0|0|0|0|0.36811782604908|0.0651092753556195|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.8 sec|1.73078484156104|1.0149233842434|-0.86857776686715|0|0|0|0|0.353393113007116|0.0625049043413947|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.833 sec|1.73078484156104|1.02645774279293|-0.866537676239341|0|0|0|0|0.338668399965153|0.0599005333271699|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.867 sec|1.73078484156104|1.03750127757441|-0.864584397978672|0|0|0|0|0.32394368692319|0.0572961623129452|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.9 sec|1.73078484156104|1.04805398858781|-0.862717932085145|0|0|0|0|0.309218973881227|0.0546917912987204|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.933 sec|1.73078484156104|1.05811587583316|-0.860938278558758|0|0|0|0|0.294494260839264|0.0520874202844956|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
18.967 sec|1.73078484156104|1.06768693931043|-0.859245437399512|0|0|0|0|0.2797695477973|0.0494830492702708|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19 sec|1.73078484156104|1.07676717901964|-0.857639408607406|0|0|0|0|0.265044834755337|0.0468786782560461|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.033 sec|1.73078484156104|1.08535659496079|-0.856120192182442|0|0|0|0|0.250320121713374|0.0442743072418213|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.067 sec|1.73078484156104|1.09345518713387|-0.854687788124618|0|0|0|0|0.235595408671411|0.0416699362275965|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.1 sec|1.73078484156104|1.10106295553888|-0.853342196433935|0|0|0|0|0.220870695629448|0.0390655652133717|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.133 sec|1.73078484156104|1.10817990017583|-0.852083417110394|0|0|0|0|0.206145982587485|0.0364611941991469|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.167 sec|1.73078484156104|1.11480602104471|-0.850911450153992|0|0|0|0|0.191421269545521|0.0338568231849221|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.2 sec|1.73078484156104|1.12094131814553|-0.849826295564732|0|0|0|0|0.176696556503558|0.0312524521706974|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.233 sec|1.73078484156104|1.12658579147828|-0.848827953342613|0|0|0|0|0.161971843461595|0.0286480811564726|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.267 sec|1.73078484156104|1.13173944104297|-0.847916423487634|0|0|0|0|0.147247130419632|0.0260437101422478|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.3 sec|1.73078484156104|1.13640226683959|-0.847091705999796|0|0|0|0|0.132522417377669|0.023439339128023|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.333 sec|1.73078484156104|1.14057426886815|-0.846353800879099|0|0|0|0|0.117797704335705|0.0208349681137982|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.367 sec|1.73078484156104|1.14425544712864|-0.845702708125543|0|0|0|0|0.103072991293742|0.0182305970995735|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.4 sec|1.73078484156104|1.14744580162107|-0.845138427739128|0|0|0|0|0.0883482782517792|0.0156262260853487|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.433 sec|1.73078484156104|1.15014533234543|-0.844660959719853|0|0|0|0|0.0736235652098161|0.0130218550711239|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.467 sec|1.73078484156104|1.15235403930172|-0.844270304067719|0|0|0|0|0.0588988521678527|0.0104174840568991|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.5 sec|1.73078484156104|1.15407192248995|-0.843966460782726|0|0|0|0|0.0441741391258896|0.00781311304267433|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.533 sec|1.73078484156104|1.15529898191011|-0.843749429864874|0|0|0|0|0.0294494260839263|0.00520874202844954|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.567 sec|1.73078484156104|1.15603521756221|-0.843619211314163|0|0|0|0|0.0147247130419634|0.0026043710142248|0|0|0|0|-0.441741391258895|-0.0781311304267434|0|0|0
19.6 sec|1.73078484156104|1.15628062944624|-0.843575805130593|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
19.742 sec|1.72970636484618|1.15656110017085|-0.842794493826325|0|0|0|-0.0151445666342728|0.00393852506897496|0.0109716055492874|0|0|0|-0.106334191261915|0.0276534738885477|0.0770346772609543|0|0|0
