Time|Position_1|Position_2|Position_3|Position_4|Position_5|Position_6|Velocity_1|Velocity_2|Velocity_3|Velocity_4|Velocity_5|Velocity_6|Acceleration_1|Acceleration_2|Acceleration_3|Acceleration_4|Acceleration_5|Acceleration_6
21.39 sec|-0.891173277511192|0.928758129153844|0.267563993149058|1.11165418807084|1.05937404874612|0|0.00351293624456419|0.0456681711793344|-0.0772845973804121|-0.0983622148477972|0.0175646812228209|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.41 sec|-0.891104092866024|0.929657529541024|0.266041930955368|1.10971701800614|1.05971997197196|0|0.00339583836974539|0.04414589880669|-0.0747084441343984|-0.0950834743528707|0.0169791918487269|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.43 sec|-0.891037253463066|0.930526441779487|0.264571464090277|1.1078455147233|1.06005416898675|0|0.00327874049492658|0.0426236264340454|-0.0721322908883846|-0.091804733857944|0.0163937024746328|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.45 sec|-0.890972759302316|0.931364865869232|0.263152592553786|1.10603967822231|1.0603766397905|0|0.00316164262010777|0.0411013540614009|-0.0695561376423709|-0.0885259933630174|0.0158082131005388|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.47 sec|-0.890910610383776|0.932172801810258|0.261785316345895|1.10429950850318|1.0606873843832|0|0.00304454474528897|0.0395790816887565|-0.0669799843963572|-0.0852472528680909|0.0152227237264448|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.49 sec|-0.890850806707444|0.932950249602567|0.260469635466603|1.1026250055659|1.06098640276486|0|0.00292744687047016|0.038056809316112|-0.0644038311503435|-0.0819685123731644|0.0146372343523508|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.51 sec|-0.890793348273322|0.933697209246158|0.259205549915911|1.10101616941047|1.06127369493547|0|0.00281034899565135|0.0365345369434675|-0.0618276779043296|-0.0786897718782377|0.0140517449782567|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.53 sec|-0.890738235081409|0.93441368074103|0.257993059693819|1.0994730000369|1.06154926089504|0|0.00269325112083255|0.0350122645708231|-0.059251524658316|-0.0754110313833112|0.0134662556041627|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.55 sec|-0.890685467131704|0.935099664087185|0.256832164800327|1.09799549744518|1.06181310064356|0|0.00257615324601374|0.0334899921981786|-0.0566753714123023|-0.0721322908883847|0.0128807662300687|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.57 sec|-0.890635044424209|0.935755159284622|0.255722865235434|1.09658366163532|1.06206521418103|0|0.00245905537119493|0.031967719825534|-0.0540992181662884|-0.0688535503934579|0.0122952768559746|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.59 sec|-0.890586966958923|0.93638016633334|0.25466516099914|1.09523749260731|1.06230560150747|0|0.00234195749637612|0.0304454474528896|-0.0515230649202747|-0.0655748098985314|0.0117097874818806|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.61 sec|-0.890541234735846|0.936974685233341|0.253659052091447|1.09395699036115|1.06253426262285|0|0.00222485962155732|0.0289231750802451|-0.048946911674261|-0.0622960694036049|0.0111242981077866|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.63 sec|-0.890497847754978|0.937538715984624|0.252704538512353|1.09274215489685|1.06275119752719|0|0.00210776174673852|0.0274009027076007|-0.0463707584282473|-0.0590173289086784|0.0105388087336926|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.65 sec|-0.890456806016319|0.938072258587189|0.251801620261859|1.09159298621441|1.06295640622048|0|0.0019906638719197|0.0258786303349561|-0.0437946051822335|-0.0557385884137516|0.0099533193595985|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.67 sec|-0.89041810951987|0.938575313041035|0.250950297339964|1.09050948431381|1.06314988870273|0|0.0018735659971009|0.0243563579623117|-0.0412184519362198|-0.0524598479188252|0.00936782998550449|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.69 sec|-0.890381758265629|0.939047879346164|0.250150569746669|1.08949164919507|1.06333164497394|0|0.0017564681222821|0.0228340855896672|-0.0386422986902061|-0.0491811074238986|0.00878234061141046|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.71 sec|-0.890347752253598|0.939489957502575|0.249402437481974|1.08853948085819|1.06350167503409|0|0.00163937024746329|0.0213118132170227|-0.0360661454441923|-0.0459023669289719|0.00819685123731641|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.73 sec|-0.890316091483775|0.939901547510268|0.248705900545878|1.08765297930316|1.06365997888321|0|0.00152227237264448|0.0197895408443782|-0.0334899921981785|-0.0426236264340454|0.00761136186322238|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.75 sec|-0.890286775956161|0.940282649369243|0.248060958938382|1.08683214452998|1.06380655652127|0|0.00140517449782568|0.0182672684717338|-0.0309138389521649|-0.0393448859391189|0.00702587248912837|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.77 sec|-0.890259805670757|0.9406332630795|0.247467612659486|1.08607697653866|1.0639414079483|0|0.00128807662300687|0.0167449960990893|-0.0283376857061511|-0.0360661454441923|0.00644038311503434|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.79 sec|-0.890235180627562|0.940953388641039|0.24692586170919|1.08538747532919|1.06406453316427|0|0.00117097874818806|0.0152227237264448|-0.0257615324601373|-0.0327874049492656|0.00585489374094029|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.81 sec|-0.890212900826576|0.941243026053859|0.246435706087493|1.08476364090158|1.0641759321692|0|0.00105388087336925|0.0137004513538003|-0.0231853792141236|-0.0295086644543391|0.00526940436684626|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
